time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,-1.26704057807,-1.0375631038,16.0334589148,6.22872480651,0.193214039762,0.0,-1.90923900851,-1.13374860865,4.89784423072,-0.0209751648963,0.207345727763,0.0,445.0937106328276,447.2501358983577,447.131085167646,446.97163329434784
2.520000000000002,-1.38463653401,-1.10644829973,16.3248227757,6.22710604238,0.205152686419,0.0,-2.01160895681,-1.16253959834,4.81429996402,-0.0430441175811,0.171679660744,0.0,407.19612763583217,404.03391543952733,408.4207171610582,406.44693010215434
2.580000000000002,-1.50981540066,-1.17742836627,16.6171313591,6.22437374139,0.21552951021,0.0,-2.16197490773,-1.20369267613,4.92836210867,-0.0510607048945,0.175365128839,0.0,470.84873487051345,471.160682259041,471.4564774378405,470.8354929421879
2.640000000000002,-1.64292873721,-1.25058296897,16.9102994332,6.22083167025,0.225926716529,0.0,-2.27599147912,-1.23504173452,4.84389768043,-0.0840301149695,0.168774485839,0.0,408.4637002689717,407.9071758156546,409.86194742152065,406.91740276535086
2.700000000000002,-1.78355527878,-1.32581564327,17.2005517566,6.2158315929,0.236052639733,0.0,-2.41242164985,-1.27312294352,4.83077233154,-0.0819795678264,0.168747208089,0.0,433.35671560775467,433.3824923342758,432.1647234782731,432.33167958965953
2.760000000000002,-1.9328408774,-1.40349914497,17.4911624571,6.21064265023,0.246194897112,0.0,-2.56463935652,-1.31674918998,4.85561530376,-0.0974842181382,0.169611414428,0.0,446.81332840375404,446.9109834938338,446.22066732304427,444.94666158688705
2.820000000000002,-2.09158834344,-1.4839343818,17.7837314662,6.20544278633,0.256297621483,0.0,-2.72781684076,-1.36488745794,4.89592280645,-0.0709183107944,0.16579563414,0.0,453.09968036956764,452.81930870136165,451.22579767660307,453.35927197100557
2.880000000000002,-2.25961304829,-1.56713692705,18.0759646202,6.20095484652,0.266367702446,0.0,-2.87384652108,-1.40886600426,4.84487714439,-0.0839762221781,0.171624214174,0.0,424.28617409588753,424.8147324452375,424.0300614154062,422.90182655173214
2.940000000000002,-2.43745461347,-1.65331704065,18.3682727946,6.19572756229,0.276504106563,0.0,-3.05507762846,-1.46422821306,4.89781524509,-0.0942942420641,0.162953399653,0.0,459.9580148808768,459.29694996959637,458.9941084589418,458.16829425167595
3.000000000000002,-2.62635606796,-1.74291144055,18.663612881,6.19040357408,0.287384169079,0.0,-3.24252039545,-1.52269761853,4.94590058463,-0.0794533068857,0.204009258254,0.0,457.4865054874575,460.7735007642478,459.3759061950908,460.54506304199225
3.0600000000000023,-2.82565551194,-1.83577062314,18.9581606122,6.18596370226,0.300116614811,0.0,-3.40180891563,-1.57294003996,4.87197986692,-0.0648658522607,0.224931072864,0.0,420.24955499815775,422.1060186897966,420.2758735238543,421.5338864613769
3.1200000000000023,-3.03565669197,-1.93199889689,19.2511668423,6.18191220474,0.313775335891,0.0,-3.59935747221,-1.63494897967,4.89388471457,-0.073455040889,0.232576889248,0.0,454.3788853190755,455.04163217139325,454.26876831572406,453.57602385437923
3.1800000000000024,-3.25726686668,-2.03185924724,19.5438404205,6.17765254515,0.327474931611,0.0,-3.78876370269,-1.69402880305,4.8611310207,-0.0664807556321,0.218097662063,0.0,438.9187872112251,437.76763824387564,438.28477335394786,438.8602013381785
3.2400000000000024,-3.49110842663,-2.13552267616,19.8362695181,6.17341108533,0.340840412428,0.0,-4.00702420053,-1.76169253957,4.8853536553,-0.080819696364,0.230732484793,0.0,458.455864123202,459.50608727034614,459.85942819592935,458.71823472430503
3.3000000000000025,-3.73900492,-2.24353422125,20.1319702346,6.16832819693,0.354901116496,0.0,-4.2573054505,-1.83902796919,4.96968351746,-0.0939320295847,0.240724903676,0.0,479.9121332912089,480.72019476122733,481.967007231987,480.96941231099464
3.3600000000000025,-4.00189424259,-2.3561797358,20.4317226686,6.16281771445,0.369958146237,0.0,-4.50681985536,-1.91619156429,5.02046764279,-0.087960135742,0.266029692456,0.0,472.2690351624524,474.2752231177823,474.3000972325049,474.75209162158257
3.4200000000000026,-4.2792532866,-2.47329588227,20.7323149211,6.15833314879,0.386085359208,0.0,-4.73969306012,-1.98796025802,4.99801622213,-0.056544840959,0.273787784074,0.0,452.93172465489044,453.6266091591138,452.49361056694613,455.01147136965204
3.4800000000000026,-4.56956036104,-2.59437597329,21.0282287673,6.15521807453,0.402415196467,0.0,-4.93842198566,-2.04822390948,4.86519250818,-0.0439823303387,0.26870928802,0.0,417.6050328693354,417.2417825171742,417.4769960185718,418.57001690895567
3.5400000000000027,-4.87518243282,-2.72004434771,21.3233260557,6.15262200944,0.418516735856,0.0,-5.25013092956,-2.14073439568,4.96908352779,-0.0418759663141,0.267650673261,0.0,498.204510897593,498.19123927427955,499.3439186837919,499.4967703794675
3.6000000000000028,-5.1973853656,-2.85057876416,21.6189920447,6.15065046183,0.434257268952,0.0,-5.49111068137,-2.21047890395,4.88536786924,-0.0191373724137,0.248788664373,0.0,443.4534127974882,441.9700985319012,440.22910408793075,442.106574291152
3.660000000000003,-5.53500712047,-2.98551286677,21.9109764314,6.14961141048,0.448826523571,0.0,-5.76397175585,-2.28727247789,4.84602039176,-0.0139060833472,0.226935845228,0.0,461.3376026862112,459.66463654400144,459.01581797227516,459.43096858369313
3.720000000000003,-5.88753035731,-3.12458327461,22.1968997614,6.14896667984,0.462567513853,0.0,-5.98785051152,-2.34842998331,4.68418373901,-0.00507439904651,0.232876038701,0.0,418.13974095099826,418.71269780524995,419.77121325968074,420.5372523352996
3.780000000000003,-6.25604946156,-3.26795146249,22.4776330251,6.14912413974,0.476395994153,0.0,-6.29700169985,-2.43033360783,4.67183540177,0.0147482089439,0.225189624898,0.0,475.0094739998087,474.4685964927665,472.37876924220245,473.90525988419313
